cod_municipio,nombre_municipio,nombre_departamento,cluster,cluster_nombre,total_atenciones,n_registros,pct_no_def,log_total_atenciones,ratio_consultas_proced,pct_CONSULTAS,pct_HOSPITALIZACIONES,pct_PROCEDIMIENTOS DE SALUD,pct_URGENCIAS
85440,VILLANUEVA,Casanare,4,Perfil quirúrgico con buen registro,97092.0,1592.0,30.73,4.987183447220178,0.3862928348909657,27.28,0.61,70.61,1.5
85125,HATO COROZAL,Casanare,0,Rurales pequeños - perfil clínico,6437.0,183.0,0.0,3.808683509128969,5.247648902821317,83.7,0.28,15.94,0.08
85250,PAZ DE ARIPORO,Casanare,2,Perfil quirúrgico medio,47045.0,1469.0,0.0,4.672513472868508,1.0860101437024514,51.39,0.72,47.31,0.57
17001,MANIZALES,Caldas,3,Grandes centros urbanos,23018138.0,134640.0,19.54,7.362070189448785,0.8495677233429395,44.22,0.63,52.04,3.11
17013,AGUADAS,Caldas,1,Alta carga NO DEFINIDO,1409084.0,22649.0,62.33,6.148936883562935,0.2414825907899662,19.35,0.33,80.12,0.2
17486,NEIRA,Caldas,1,Alta carga NO DEFINIDO,680576.0,20576.0,52.17,5.832876629962047,0.4287990728668694,29.6,0.73,69.02,0.65
17446,MARULANDA,Caldas,1,Alta carga NO DEFINIDO,115026.0,5766.0,60.14,5.060796017573384,0.4068181818181818,28.64,0.53,70.39,0.44
17444,MARQUETALIA,Caldas,2,Perfil quirúrgico medio,263599.0,11023.0,22.64,5.420943758367702,0.7405386375638092,42.07,0.86,56.8,0.26
17442,MARMATO,Caldas,1,Alta carga NO DEFINIDO,233970.0,10251.0,39.4,5.369160175060954,0.5327348707630398,34.42,0.61,64.6,0.37
17433,MANZANARES,Caldas,1,Alta carga NO DEFINIDO,667656.0,20274.0,50.88,5.824552756214236,0.5981794538361508,36.8,0.74,61.51,0.95
17388,LA MERCED,Caldas,1,Alta carga NO DEFINIDO,89496.0,6055.0,44.1,4.951803625072913,0.4543844109831709,30.78,0.74,67.73,0.76
17380,LA DORADA,Caldas,3,Grandes centros urbanos,5047561.0,62404.0,39.56,6.703081576115591,0.6052326544129822,36.55,0.97,60.38,2.1
17272,FILADELFIA,Caldas,2,Perfil quirúrgico medio,305266.0,14664.0,36.87,5.484678436022669,0.7134605286189393,40.76,0.91,57.12,1.21
17174,CHINCHINA,Caldas,3,Grandes centros urbanos,2974146.0,50937.0,43.26,6.473362284104569,0.645542248835662,38.81,0.48,60.11,0.6
17088,BELALCAZAR,Caldas,1,Alta carga NO DEFINIDO,556905.0,17353.0,43.42,5.745781117086493,0.4711723729064769,31.79,0.48,67.46,0.27
17050,ARANZAZU,Caldas,1,Alta carga NO DEFINIDO,299702.0,14211.0,50.45,5.476689641130715,0.5407094858571653,34.6,1.0,63.98,0.41
17042,ANSERMA,Caldas,1,Alta carga NO DEFINIDO,1226332.0,26881.0,39.6,6.088608060923677,0.4112442922374429,28.82,0.69,70.07,0.41
17495,NORCASIA,Caldas,1,Alta carga NO DEFINIDO,363523.0,16370.0,38.81,5.560531893756497,0.58,36.25,0.73,62.49,0.53
17877,VITERBO,Caldas,1,Alta carga NO DEFINIDO,596397.0,18124.0,46.85,5.775535450195574,0.5996432625263499,36.98,0.66,61.66,0.7
17873,VILLA MARIA,Caldas,3,Grandes centros urbanos,1347820.0,39554.0,28.88,6.129631896482333,0.6325636271700658,37.53,0.58,59.32,2.58
17867,VICTORIA,Caldas,2,Perfil quirúrgico medio,176758.0,9821.0,37.14,5.247379078917198,0.5525396825396826,34.81,0.95,62.99,1.26
17777,SUPIA,Caldas,1,Alta carga NO DEFINIDO,575452.0,18209.0,38.2,5.76000910380504,0.556501182033097,35.31,0.62,63.44,0.63
17665,SAN JOSE,Caldas,4,Perfil quirúrgico con buen registro,149861.0,6968.0,25.56,5.175688626253761,0.3754166666666667,27.03,0.57,71.99,0.41
17662,SAMANA,Caldas,1,Alta carga NO DEFINIDO,910412.0,22487.0,60.68,5.959237973457231,0.4270622286541244,29.51,0.67,69.09,0.74
17653,SALAMINA,Caldas,1,Alta carga NO DEFINIDO,734377.0,23058.0,47.36,5.86591906670966,0.4958515613214662,32.87,0.64,66.28,0.21
17616,RISARALDA,Caldas,1,Alta carga NO DEFINIDO,427501.0,18578.0,35.73,5.630937134956528,0.43997668997669,30.2,0.66,68.63,0.51
17541,PENSILVANIA,Caldas,1,Alta carga NO DEFINIDO,1404178.0,26347.0,63.93,6.147422164430425,0.3854779927109615,27.5,0.44,71.33,0.73
17524,PALESTINA,Caldas,1,Alta carga NO DEFINIDO,266190.0,14424.0,46.43,5.425191736238603,0.4705794726649783,31.59,0.95,67.12,0.34
17513,PACORA,Caldas,1,Alta carga NO DEFINIDO,1473144.0,20593.0,66.92,6.168245201254529,0.1796875,15.18,0.23,84.47,0.12
17614,RIOSUCIO,Caldas,1,Alta carga NO DEFINIDO,763620.0,22469.0,35.28,5.8828772944936185,0.4632407544927967,31.19,0.61,67.32,0.88
63001,ARMENIA,Quindio,3,Grandes centros urbanos,19241542.0,124431.0,28.36,7.284239873068557,0.6383050277450816,37.96,0.64,59.46,1.95
63111,BUENAVISTA,Quindio,2,Perfil quirúrgico medio,82194.0,8244.0,27.16,4.914840116055902,0.6308023872679045,38.05,0.69,60.31,0.95
63130,CALARCA,Quindio,3,Grandes centros urbanos,4215030.0,66049.0,33.22,6.624800670013689,0.5676728334956183,34.98,0.56,61.61,2.85
63190,CIRCASIA,Quindio,3,Grandes centros urbanos,952717.0,29211.0,37.21,5.97896391470885,0.6482689412945308,38.76,0.61,59.78,0.86
63212,CORDOBA,Quindio,2,Perfil quirúrgico medio,91812.0,8363.0,20.66,4.962899448011584,0.6811867604184532,39.72,0.96,58.3,1.03
63272,FILANDIA,Quindio,1,Alta carga NO DEFINIDO,607729.0,20875.0,38.62,5.783709960782849,0.5125382262996941,33.52,0.6,65.39,0.5
63302,GENOVA,Quindio,1,Alta carga NO DEFINIDO,326433.0,16563.0,48.08,5.513794056311793,0.4629300118623961,31.22,0.76,67.43,0.59
63401,LA TEBAIDA,Quindio,1,Alta carga NO DEFINIDO,1763585.0,38473.0,37.8,6.246396396320687,0.4856585072833759,32.34,0.52,66.58,0.56
63470,MONTENEGRO,Quindio,1,Alta carga NO DEFINIDO,1540461.0,35975.0,37.24,6.187650707716772,0.5796729721064443,36.16,0.79,62.37,0.68
63548,PIJAO,Quindio,2,Perfil quirúrgico medio,82491.0,7148.0,29.81,4.9164065683856615,0.7427304964539008,41.89,0.93,56.39,0.79
63594,QUIMBAYA,Quindio,1,Alta carga NO DEFINIDO,2221555.0,36641.0,58.05,6.346657069726708,0.4645599527466036,31.46,0.46,67.71,0.37
63690,SALENTO,Quindio,2,Perfil quirúrgico medio,105013.0,10593.0,22.9,5.0212430655346045,0.9087193460490464,46.69,0.97,51.37,0.96
66001,PEREIRA,Risaralda,3,Grandes centros urbanos,28743922.0,139862.0,18.38,7.458546025689233,0.7669885224995445,42.1,0.69,54.88,2.33
66045,APIA,Risaralda,1,Alta carga NO DEFINIDO,822040.0,22587.0,51.61,5.9148929505773,0.3741854984056564,26.99,0.4,72.12,0.49
66075,BALBOA,Risaralda,2,Perfil quirúrgico medio,201485.0,11990.0,39.99,5.304242719659696,0.623083264633141,37.79,0.92,60.64,0.65
66088,BELEN DE UMBRIA,Risaralda,1,Alta carga NO DEFINIDO,1592397.0,35999.0,35.17,6.202051350722741,0.5649905123339658,35.73,0.59,63.23,0.45
66170,DOSQUEBRADAS,Risaralda,3,Grandes centros urbanos,8807460.0,86373.0,19.51,6.944850679463984,0.8097542814594192,43.5,0.73,53.71,2.06
66318,GUATICA,Risaralda,1,Alta carga NO DEFINIDO,625789.0,24082.0,41.21,5.796427924931479,0.6487076200067137,38.65,0.54,59.57,1.23
66383,LA CELIA,Risaralda,2,Perfil quirúrgico medio,327069.0,15127.0,39.07,5.514639383113227,0.7245467224546723,41.56,0.57,57.35,0.52
66400,LA VIRGINIA,Risaralda,3,Grandes centros urbanos,1896210.0,42656.0,28.62,6.277886432575274,0.7727927927927928,42.89,0.76,55.49,0.86
66440,MARSELLA,Risaralda,1,Alta carga NO DEFINIDO,832695.0,27215.0,45.14,5.920485956901688,0.4911937377690802,32.63,0.42,66.42,0.53
66456,MISTRATO,Risaralda,1,Alta carga NO DEFINIDO,560484.0,20453.0,47.56,5.748563219409331,0.5845759179092512,36.46,0.54,62.36,0.64
66572,PUEBLO RICO,Risaralda,1,Alta carga NO DEFINIDO,409712.0,17810.0,56.53,5.61247868413245,0.523839105451157,33.73,0.98,64.38,0.91
66594,QUINCHIA,Risaralda,1,Alta carga NO DEFINIDO,810725.0,21952.0,64.91,5.908873565387628,0.4107575973748038,28.79,0.56,70.08,0.57
66682,SANTA ROSA DE CABAL,Risaralda,3,Grandes centros urbanos,3733433.0,56633.0,30.92,6.572108361907376,0.7135172653132049,41.12,0.64,57.62,0.62
66687,SANTUARIO,Risaralda,1,Alta carga NO DEFINIDO,655997.0,22736.0,36.64,5.8169018532683054,0.509986278396097,33.45,0.59,65.58,0.39
5001,MEDELLIN,Antioquia,3,Grandes centros urbanos,156487075.0,220964.0,12.66,8.194478472949656,0.7825609085913171,42.72,0.65,54.58,2.05
5101,CIUDAD BOLIVAR,Antioquia,2,Perfil quirúrgico medio,1249258.0,39701.0,6.78,6.096652139259096,0.688671136324566,40.06,1.09,58.16,0.69
5107,BRICEÑO,Antioquia,4,Perfil quirúrgico con buen registro,261097.0,14202.0,3.34,5.41680188181555,0.4672424061941631,31.38,0.66,67.15,0.81
5113,BURITICA,Antioquia,4,Perfil quirúrgico con buen registro,209861.0,12792.0,10.12,5.321931737970181,0.5076875768757687,33.02,1.04,65.03,0.92
5120,CACERES,Antioquia,4,Perfil quirúrgico con buen registro,645292.0,18484.0,6.71,5.809756280979755,0.4345273047563124,29.6,1.21,68.11,1.08
5093,BETULIA,Antioquia,4,Perfil quirúrgico con buen registro,471213.0,18043.0,7.65,5.673217263422476,0.5985627960150253,36.65,0.55,61.22,1.57
5091,BETANIA,Antioquia,4,Perfil quirúrgico con buen registro,283296.0,16981.0,24.13,5.452240442539528,0.51932929669306,33.45,0.64,64.4,1.51
5088,BELLO,Antioquia,3,Grandes centros urbanos,21859197.0,112904.0,11.06,7.33963420405127,0.9075121951219512,46.51,0.59,51.24,1.67
5086,BELMIRA,Antioquia,4,Perfil quirúrgico con buen registro,165429.0,11811.0,11.92,5.218611644490942,0.4079022988505746,28.39,0.7,69.59,1.31
5079,BARBOSA,Antioquia,3,Grandes centros urbanos,1889434.0,50547.0,8.67,6.276331726135847,0.734766388346065,41.36,0.71,56.28,1.65
5059,ARMENIA,Antioquia,4,Perfil quirúrgico con buen registro,223665.0,14215.0,15.46,5.3495980292637855,0.542191435768262,34.44,0.65,63.51,1.4
5055,ARGELIA,Antioquia,4,Perfil quirúrgico con buen registro,145582.0,6993.0,10.5,5.163107681406095,0.5290302655960468,34.26,0.48,64.75,0.51
5051,ARBOLETES,Antioquia,4,Perfil quirúrgico con buen registro,680764.0,17140.0,24.06,5.832996581426217,0.550656660412758,35.22,0.56,63.95,0.26
5044,ANZA,Antioquia,4,Perfil quirúrgico con buen registro,182455.0,9558.0,8.93,5.261155769277295,0.5991160582746767,36.6,0.72,61.08,1.6
5042,SANTAFE DE ANTIOQUIA,Antioquia,2,Perfil quirúrgico medio,1159991.0,31587.0,19.64,6.064454619687695,0.6319409495051166,37.67,1.4,59.6,1.34
5040,ANORI,Antioquia,4,Perfil quirúrgico con buen registro,521369.0,18734.0,6.43,5.717145204950488,0.4292131575134038,29.62,0.84,69.0,0.54
5038,ANGOSTURA,Antioquia,4,Perfil quirúrgico con buen registro,314821.0,14953.0,2.97,5.498063694080719,0.5958616230197219,36.86,0.75,61.85,0.54
5036,ANGELOPOLIS,Antioquia,1,Alta carga NO DEFINIDO,123128.0,8723.0,39.27,5.090356825171238,0.543291059965555,34.7,0.87,63.86,0.57
5034,ANDES,Antioquia,4,Perfil quirúrgico con buen registro,762636.0,24871.0,10.91,5.882317302160218,0.5374160287455084,34.4,0.75,64.0,0.84
5031,AMALFI,Antioquia,4,Perfil quirúrgico con buen registro,515637.0,18399.0,3.95,5.7123440729934245,0.6132767900831839,37.6,0.73,61.3,0.37
5030,AMAGA,Antioquia,4,Perfil quirúrgico con buen registro,974577.0,31598.0,14.67,5.988816157824108,0.5543854133920152,35.27,0.62,63.61,0.49
5021,ALEJANDRIA,Antioquia,4,Perfil quirúrgico con buen registro,143134.0,11058.0,12.52,5.155742808172699,0.4313839871663992,29.58,0.91,68.56,0.95
5004,ABRIAQUI,Antioquia,2,Perfil quirúrgico medio,57966.0,6356.0,12.15,4.763173332493179,0.708224656581464,40.73,0.85,57.5,0.92
5002,ABEJORRAL,Antioquia,4,Perfil quirúrgico con buen registro,696912.0,25958.0,8.49,5.843177942621368,0.6148282097649186,37.4,0.81,60.82,0.97
5895,ZARAGOZA,Antioquia,4,Perfil quirúrgico con buen registro,689116.0,24736.0,4.34,5.838292333547023,0.5327531645569621,33.67,1.0,63.19,2.13
5893,YONDO,Antioquia,2,Perfil quirúrgico medio,275983.0,11828.0,8.05,5.4408823312189245,0.8465866466616654,45.14,0.89,53.31,0.66
5890,YOLOMBO,Antioquia,2,Perfil quirúrgico medio,476795.0,20156.0,3.39,5.678331692445696,0.5450229466687767,34.44,1.68,63.18,0.7
5887,YARUMAL,Antioquia,3,Grandes centros urbanos,1643453.0,44472.0,5.99,6.215757288501295,0.7421805972786711,42.0,0.83,56.58,0.59
5885,YALI,Antioquia,4,Perfil quirúrgico con buen registro,413030.0,17280.0,7.84,5.615981597325354,0.4678804026050917,31.61,0.5,67.55,0.33
5861,VENECIA,Antioquia,4,Perfil quirúrgico con buen registro,387455.0,22006.0,9.73,5.588221269715767,0.5750717245776219,36.08,0.6,62.73,0.59
5858,VEGACHI,Antioquia,4,Perfil quirúrgico con buen registro,604609.0,22476.0,12.17,5.781474607647034,0.4909447630546332,32.53,0.9,66.25,0.32
5856,VALPARAISO,Antioquia,4,Perfil quirúrgico con buen registro,145262.0,11764.0,9.02,5.162152019330982,0.5424631776872454,34.62,0.69,63.81,0.89
5854,VALDIVIA,Antioquia,4,Perfil quirúrgico con buen registro,359665.0,15767.0,2.71,5.555898177472571,0.5414103170847137,34.32,0.96,63.38,1.34
5842,URAMITA,Antioquia,4,Perfil quirúrgico con buen registro,228526.0,14671.0,9.07,5.3589356180345975,0.5666295175927402,35.59,0.77,62.8,0.84
5837,TURBO,Antioquia,3,Grandes centros urbanos,3101671.0,54709.0,3.32,6.491595729498797,0.8135310472659871,43.89,0.95,53.94,1.22
5819,TOLEDO,Antioquia,4,Perfil quirúrgico con buen registro,192754.0,11103.0,9.38,5.285003399225732,0.3475051264524949,25.42,0.79,73.14,0.65
5809,TITIRIBI,Antioquia,4,Perfil quirúrgico con buen registro,342485.0,20131.0,9.09,5.534641555215644,0.5379589296826385,34.58,0.69,64.27,0.45
5792,TARSO,Antioquia,4,Perfil quirúrgico con buen registro,180462.0,12817.0,3.87,5.256385766198829,0.4643281807372175,31.24,0.57,67.27,0.93
5790,TARAZA,Antioquia,4,Perfil quirúrgico con buen registro,1387330.0,33572.0,2.69,6.142179777679243,0.5687370269838735,35.62,0.86,62.62,0.9
5789,TAMESIS,Antioquia,4,Perfil quirúrgico con buen registro,503799.0,24574.0,5.32,5.70225730112376,0.5543942992874109,35.01,1.12,63.14,0.72
5761,SOPETRAN,Antioquia,4,Perfil quirúrgico con buen registro,438234.0,22461.0,11.92,5.6417060688877765,0.5789044669057711,35.51,0.76,61.33,2.4
5756,SONSON,Antioquia,4,Perfil quirúrgico con buen registro,1373332.0,31767.0,6.95,6.137775539668139,0.5729480869979363,36.09,0.6,62.98,0.33
5736,SEGOVIA,Antioquia,2,Perfil quirúrgico medio,1015455.0,31967.0,6.67,6.006660682359525,0.8117318435754192,43.59,1.19,53.69,1.53
5697,SANTUARIO,Antioquia,4,Perfil quirúrgico con buen registro,1178980.0,34135.0,14.06,6.071506437865818,0.5995145631067961,37.05,0.68,61.79,0.48
5690,SANTO DOMINGO,Antioquia,4,Perfil quirúrgico con buen registro,307165.0,17662.0,3.7,5.487371728374985,0.5138352140980058,33.24,0.73,64.68,1.35
5686,SANTA.ROSA DE OSOS,Antioquia,2,Perfil quirúrgico medio,899879.0,30602.0,5.76,5.954184117033625,0.5436013590033976,33.6,3.63,61.8,0.97
5679,SANTA BARBARA,Antioquia,4,Perfil quirúrgico con buen registro,611925.0,22910.0,4.96,5.786698196521142,0.5979899497487438,36.89,0.55,61.68,0.88
5306,GIRALDO,Antioquia,2,Perfil quirúrgico medio,130569.0,10917.0,31.61,5.115840077957153,0.5489069730333493,34.4,1.15,62.66,1.78
5282,FREDONIA,Antioquia,3,Grandes centros urbanos,695974.0,25389.0,21.02,5.842593015663088,0.7670095650604585,42.5,0.5,55.4,1.6
5266,ENVIGADO,Antioquia,3,Grandes centros urbanos,9508182.0,87658.0,13.65,6.978097486143986,0.748523357794881,41.82,0.64,55.86,1.69
5264,ENTRERRIOS,Antioquia,4,Perfil quirúrgico con buen registro,378694.0,22389.0,16.75,5.578288424245373,0.591496928548335,36.59,0.76,61.85,0.81
5250,EL BAGRE,Antioquia,5,Alta demanda de urgencias,1903703.0,39131.0,7.26,6.279599194299388,0.6132726966481388,36.41,0.75,59.36,3.48
5240,EBEJICO,Antioquia,4,Perfil quirúrgico con buen registro,212019.0,10897.0,9.34,5.326374781803343,0.483423749246534,32.08,0.77,66.35,0.8
5237,DON MATIAS,Antioquia,3,Grandes centros urbanos,810107.0,30099.0,4.78,5.90854238485464,0.9521042084168336,47.51,0.5,49.89,2.1
5212,COPACABANA,Antioquia,3,Grandes centros urbanos,3712376.0,73813.0,7.49,6.569651956354863,0.8317370892018779,44.29,0.68,53.24,1.78
5209,CONCORDIA,Antioquia,4,Perfil quirúrgico con buen registro,501686.0,20926.0,5.29,5.700431981817902,0.5810377962844331,36.28,0.62,62.43,0.67
5206,CONCEPCION,Antioquia,4,Perfil quirúrgico con buen registro,173071.0,8260.0,24.06,5.238224303027936,0.4469763365468887,30.6,0.54,68.45,0.41
5197,COCORNA,Antioquia,4,Perfil quirúrgico con buen registro,406209.0,17937.0,13.6,5.608749541439631,0.5290102389078498,34.1,0.79,64.45,0.66
5190,CISNEROS,Antioquia,4,Perfil quirúrgico con buen registro,261113.0,15663.0,9.55,5.41682849452581,0.5915584415584415,36.44,0.85,61.59,1.11
5172,CHIGORODO,Antioquia,1,Alta carga NO DEFINIDO,4069518.0,56498.0,31.3,6.609542973761714,0.4468680913780397,30.32,0.5,67.84,1.33
5154,CAUCASIA,Antioquia,3,Grandes centros urbanos,4859107.0,72316.0,15.05,6.686556462553008,0.6976178055990262,40.12,0.91,57.5,1.47
5150,CAROLINA,Antioquia,4,Perfil quirúrgico con buen registro,154395.0,11845.0,10.54,5.188633231831517,0.6083032490974729,37.07,0.72,60.93,1.28
5148,CARMEN DE VIBORAL,Antioquia,3,Grandes centros urbanos,1960504.0,42246.0,23.44,6.292367732724547,0.5944272445820433,36.48,0.66,61.36,1.5
5147,CAREPA,Antioquia,3,Grandes centros urbanos,2721455.0,54188.0,14.09,6.434801157534864,0.7177785539643731,41.1,0.66,57.25,0.99
5145,CARAMANTA,Antioquia,4,Perfil quirúrgico con buen registro,141041.0,11335.0,4.46,5.149345378509518,0.6329260237780714,38.33,0.62,60.55,0.5
5142,CARACOLI,Antioquia,4,Perfil quirúrgico con buen registro,136181.0,11451.0,10.23,5.134116518951498,0.4606223016227482,30.94,1.1,67.16,0.8
5138,CAÑASGORDAS,Antioquia,4,Perfil quirúrgico con buen registro,617957.0,21127.0,4.79,5.790958256136653,0.4845438175270108,32.29,0.66,66.63,0.42
5134,CAMPAMENTO,Antioquia,4,Perfil quirúrgico con buen registro,203960.0,11924.0,4.17,5.309545003295436,0.497731397459165,32.91,0.63,66.11,0.35
5129,CALDAS,Antioquia,3,Grandes centros urbanos,4925740.0,70005.0,7.43,6.692471484331072,0.9197265625000002,47.09,0.57,51.19,1.16
5125,CAICEDO,Antioquia,4,Perfil quirúrgico con buen registro,252994.0,14200.0,6.78,5.403110221579809,0.5214572398888546,33.78,0.75,64.77,0.7
5674,SAN VICENTE,Antioquia,4,Perfil quirúrgico con buen registro,623339.0,18519.0,12.46,5.794724299930544,0.3915807317417714,27.72,0.49,70.78,1.02
5670,SAN ROQUE,Antioquia,4,Perfil quirúrgico con buen registro,455678.0,18095.0,7.91,5.658658061478561,0.6833248342682305,40.2,0.58,58.82,0.4
5667,SAN RAFAEL,Antioquia,4,Perfil quirúrgico con buen registro,517273.0,17774.0,14.4,5.713719810214545,0.4706494278496062,31.67,0.65,67.28,0.4
5665,SAN PEDRO DE URABA,Antioquia,3,Grandes centros urbanos,1147653.0,28456.0,12.11,6.059810596280167,0.6456466610312764,38.19,0.6,59.14,2.07
5664,SAN PEDRO,Antioquia,5,Alta demanda de urgencias,713276.0,28461.0,20.01,5.853257611315063,0.6175779939617578,36.82,0.88,59.61,2.69
5660,SAN LUIS,Antioquia,4,Perfil quirúrgico con buen registro,282060.0,12694.0,20.11,5.450341501571896,0.4369454545454545,30.04,0.73,68.74,0.48
5659,SAN JUAN DE URABA,Antioquia,4,Perfil quirúrgico con buen registro,362082.0,10725.0,3.72,5.558806935490915,0.6000322945260778,37.16,0.55,61.92,0.37
5658,SAN JOSE DE LA MONTAÑA,Antioquia,4,Perfil quirúrgico con buen registro,88087.0,6666.0,1.72,4.94491181936717,0.5878009630818619,36.62,0.55,62.29,0.54
5656,SAN JERONIMO,Antioquia,2,Perfil quirúrgico medio,428775.0,18840.0,12.87,5.632229455605972,0.93585719890153,47.71,0.7,50.97,0.62
5652,SAN FRANCISCO,Antioquia,4,Perfil quirúrgico con buen registro,124191.0,7364.0,6.39,5.094090124085636,0.5006856620447965,32.86,1.07,65.62,0.44
5649,SAN CARLOS,Antioquia,4,Perfil quirúrgico con buen registro,287118.0,12160.0,17.91,5.458060420137147,0.560368078692686,35.32,0.85,63.02,0.8
5647,SAN ANDRES,Antioquia,4,Perfil quirúrgico con buen registro,102906.0,6407.0,1.97,5.012440697317579,0.5545699350546491,35.01,0.88,63.12,0.99
5642,SALGAR,Antioquia,1,Alta carga NO DEFINIDO,332734.0,11060.0,34.4,5.5220971809648125,0.3301848603427337,24.47,0.67,74.1,0.76
5628,SABANALARGA,Antioquia,4,Perfil quirúrgico con buen registro,216594.0,10157.0,8.8,5.335646421804615,0.5162934362934363,33.43,0.81,64.74,1.01
5615,RIONEGRO,Antioquia,3,Grandes centros urbanos,6948557.0,75554.0,20.13,6.841894624445565,0.7431111111111111,41.8,0.67,56.24,1.3
5607,RETIRO,Antioquia,1,Alta carga NO DEFINIDO,671326.0,25676.0,35.39,5.826933467440942,0.4700371747211896,31.61,0.62,67.24,0.53
5604,REMEDIOS,Antioquia,4,Perfil quirúrgico con buen registro,521079.0,23861.0,5.32,5.716903571021503,0.5018593120545398,32.39,1.24,64.53,1.85
5591,PUERTO TRIUNFO,Antioquia,4,Perfil quirúrgico con buen registro,326722.0,16858.0,20.55,5.514178378910444,0.4377562975981253,29.89,0.77,68.27,1.06
5585,PUERTO NARE,Antioquia,4,Perfil quirúrgico con buen registro,437324.0,21586.0,14.74,5.640803311741279,0.5071483474250575,32.99,0.72,65.04,1.25
5579,PUERTO BERRIO,Antioquia,3,Grandes centros urbanos,1944912.0,44865.0,15.75,6.288899955903884,0.7768729641693811,42.93,0.69,55.25,1.13
5576,PUEBLORRICO,Antioquia,4,Perfil quirúrgico con buen registro,409654.0,20637.0,4.82,5.612417199814105,0.4859123097785143,32.25,0.62,66.36,0.77
5543,PEQUE,Antioquia,2,Perfil quirúrgico medio,273468.0,15057.0,2.95,5.436906514448257,0.760236009297336,42.52,0.75,55.92,0.81
5541,PEÑOL,Antioquia,4,Perfil quirúrgico con buen registro,780275.0,26451.0,14.63,5.892247692349367,0.4297736506094022,29.62,0.57,68.91,0.9
5501,OLAYA,Antioquia,4,Perfil quirúrgico con buen registro,245822.0,8985.0,2.35,5.390620747757298,0.2280158533564527,18.41,0.26,80.73,0.6
5495,NECHI,Antioquia,4,Perfil quirúrgico con buen registro,1033804.0,24653.0,2.06,6.014438208209469,0.5939776590577951,36.69,0.71,61.76,0.85
5490,NECOCLI,Antioquia,4,Perfil quirúrgico con buen registro,1363923.0,27710.0,6.52,6.134789853004454,0.3941018766756032,27.93,0.75,70.86,0.46
5483,NARIÑO,Antioquia,4,Perfil quirúrgico con buen registro,360640.0,13687.0,8.92,5.557073894366012,0.5927237604636189,36.82,0.51,62.11,0.56
5480,MUTATA,Antioquia,4,Perfil quirúrgico con buen registro,400211.0,16418.0,10.05,5.60228902126583,0.4748352306770521,31.7,0.93,66.75,0.62
5467,MONTEBELLO,Antioquia,2,Perfil quirúrgico medio,177727.0,11435.0,9.07,5.249753410136604,0.7734474594791477,42.47,0.78,54.9,1.85
5440,MARINILLA,Antioquia,3,Grandes centros urbanos,2317091.0,55424.0,16.33,6.364943090338006,0.8211170903692707,44.25,0.85,53.88,1.03
5425,MACEO,Antioquia,4,Perfil quirúrgico con buen registro,289103.0,16173.0,5.96,5.461052598335084,0.4244303432362272,29.43,0.76,69.33,0.48
5411,LIBORINA,Antioquia,2,Perfil quirúrgico medio,230373.0,14031.0,1.54,5.36243157788428,0.6171579120698172,37.48,1.01,60.72,0.79
5400,LA UNION,Antioquia,1,Alta carga NO DEFINIDO,1263347.0,28254.0,34.92,6.101522653395493,0.316000534687876,23.64,0.55,74.8,1.02
5390,LA PINTADA,Antioquia,4,Perfil quirúrgico con buen registro,214504.0,13383.0,14.66,5.331435395176829,0.4513664413752571,30.72,0.58,68.05,0.65
5376,LA CEJA,Antioquia,3,Grandes centros urbanos,4661546.0,75090.0,26.36,6.668529974183291,0.7526362823949956,42.11,0.77,55.94,1.18
5368,JERICO,Antioquia,4,Perfil quirúrgico con buen registro,507287.0,26233.0,7.24,5.705253733004167,0.6348733233979136,38.34,0.74,60.38,0.54
5364,JARDIN,Antioquia,4,Perfil quirúrgico con buen registro,480837.0,25010.0,7.29,5.681997878873157,0.6325688830226036,38.34,0.61,60.6,0.45
5360,ITAGUI,Antioquia,3,Grandes centros urbanos,17316051.0,119712.0,9.25,7.238448856246337,0.8809154383242825,45.42,0.68,51.55,2.35
5353,HISPANIA,Antioquia,2,Perfil quirúrgico medio,128560.0,11192.0,13.22,5.109105863755288,0.6000987004441519,36.48,1.91,60.78,0.83
5347,HELICONIA,Antioquia,4,Perfil quirúrgico con buen registro,171832.0,11308.0,11.63,5.235104044997511,0.4280747501086484,29.55,0.58,69.02,0.85
5321,GUATAPE,Antioquia,4,Perfil quirúrgico con buen registro,233473.0,15904.0,11.2,5.368236663792882,0.3900210822206605,27.75,0.56,71.14,0.54
5318,GUARNE,Antioquia,3,Grandes centros urbanos,1537964.0,41230.0,13.75,6.186946169805899,0.6647349582410091,39.0,0.71,58.66,1.63
5315,GUADALUPE,Antioquia,4,Perfil quirúrgico con buen registro,187458.0,10716.0,7.16,5.272903979202584,0.5400718637712857,34.57,0.64,64.0,0.78
5313,GRANADA,Antioquia,4,Perfil quirúrgico con buen registro,360307.0,16959.0,10.17,5.556672699624212,0.5443611371446422,34.85,0.65,64.01,0.5
5310,GOMEZ PLATA,Antioquia,4,Perfil quirúrgico con buen registro,322928.0,16875.0,11.15,5.509105702862597,0.4685273159144893,31.56,0.56,67.35,0.53
5308,GIRARDOTA,Antioquia,3,Grandes centros urbanos,2582277.0,58386.0,7.2,6.412002827054727,0.787011557512383,42.9,0.55,54.5,2.05
